SPCD,COMMON_NAME,Species,SPECIES_SYMBOL,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,SFTWD_HRDWD,JENKINS_SPGRPCD,JENKINS_TOTAL_B1,JENKINS_TOTAL_B2,JENKINS_STEM_WOOD_RATIO_B1,JENKINS_STEM_WOOD_RATIO_B2,JENKINS_STEM_BARK_RATIO_B1,JENKINS_STEM_BARK_RATIO_B2,JENKINS_FOLIAGE_RATIO_B1,JENKINS_FOLIAGE_RATIO_B2,JENKINS_ROOT_RATIO_B1,JENKINS_ROOT_RATIO_B2,JENKINS_SAPLING_ADJUSTMENT
8938,Zapoteca portoricensis,Zapoteca portoricensis,ZAPO2,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8939,Indian jujube,Ziziphus mauritiana,ZIMA,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8940,cacao rojo,Ziziphus reticulata,ZIRE,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8941,soana,Ziziphus rignonii,ZIRI,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8805,princess-flower,Tibouchina urvilleana,TIUR,37,,H,8,,,,,,,,,,,
7532,crapemyrtle,Lagerstroemia indica,LAIN,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8876,simpleleaf chastetree,Vitex trifolia,VITR7,37,,H,8,,,,,,,,,,,
6019,Sydney golden wattle,Acacia longifolia,ACLO,37,990,H,8,-0.7152,1.7029,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.65075
6156,Norfolk Island Pine,Araucaria excelsa,AREX4,20,985,S,4,-2.5356,2.4349,-0.3737,-1.1432,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789
6480,European fan palm,Chamaerops humilis,CHHU7,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6999,loquat,Eriobotrya spp.,ERIOB,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7030,sugargum,Eucalyptus cladocalyx,EUCL,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7036,white ironbark,Eucalyptus leucoxylon,EULE13,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7040,redbox,Eucalyptus polyanthemos,EUPO,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7051,Western Australian floodedgum,Eucalyptus rudis,EURU2,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7054,red ironbark,Eucalyptus sideroxylon,EUSI2,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7147,feijoa,Feijoa sellowiana,FESE2,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7489,Chinese juniper,Juniperus chinensis,JUCH4,20,980,S,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166
7595,vinegartree,Lophostemon confertus,LOCO9,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7861,ngaio tree,Myoporum laetum,MYLA5,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8004,olive,Olea europaea,OLEU,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8150,pygmy date palm,Phoenix roebelenii,PHRO6,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.8326
8198,Japansese Black pine,Pinus thunbergii,PITH2,20,980,S,4,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166
8201,Canary Island pine,Pinus canariensis,PICA15,37,980,H,4,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166
8202,aleppo pine,Pinus halepensis,PIHA7,37,980,H,4,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166
8222,Japanese cheesewood,Pittosporum tobira,PITO2,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.8326
8350,apricot,Prunus armeniaca,PRAR3,,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8504,arroyo willow,Salix lasiolepis,SALA6,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8561,Peruvian peppertree,Schinus molle,SCMO,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8686,queen palm,Syagrus romanzoffiana,SYRO4,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8707,brush cherry,Syzygium paniculatum,SYPA7,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8729,saltcedar,Tamarix ramosissima,TARA,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8885,Washington fan palm,Washingtonia robusta,WARO,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8943,Taylor's jujube,Ziziphus taylorii,ZITA,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8944,Hercules' club,Zanthoxylum clava-herculis,ZACL,37,,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.8403
10,fir spp.,Abies spp.,ABIES,1,220,S,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60817
11,Pacific silver fir,Abies amabilis,ABAM,18,1,S,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193
12,balsam fir,Abies balsamea,ABBA,1,55,S,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60817
14,Santa Lucia or bristlecone fir,Abies bracteata,ABBR,18,2,S,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193
15,white fir,Abies concolor,ABCO,15,2,S,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193
16,Fraser fir,Abies fraseri,ABFR,1,56,S,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086
17,grand fir,Abies grandis,ABGR,18,3,S,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193
18,corkbark fir,Abies lasiocarpa,ABLAA,1,4,S,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193
19,subalpine fir,Abies lasiocarpa,ABLA,1,4,S,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193
20,California red fir,Abies magnifica,ABMA,18,5,S,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193
21,Shasta red fir,Abies shastensis,ABSH,18,5,S,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193
22,noble fir,Abies procera,ABPR,18,7,S,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193
40,white-cedar spp.,Chamaecyparis spp.,CHAMA4,20,220,S,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086
41,Port-Orford-cedar,Chamaecyparis lawsoniana,CHLA,18,8,S,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789
42,Alaska yellow-cedar,Chamaecyparis nootkatensis,CHNO,18,9,S,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789
43,Atlantic white-cedar,Chamaecyparis thyoides,CHTH2,16,59,S,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086
50,cypress,Cupressus spp.,CUPRE,10,12,S,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789
51,Arizona cypress,Cupressus arizonica,CUAR,10,12,S,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789
52,Baker or Modoc cypress,Cupressus bakeri,CUBA,10,12,S,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789
53,Tecate cypress,Cupressus forbesii,CUFO2,10,12,S,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789
54,Monterey cypress,Cupressus macrocarpa,CUMA2,10,12,S,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789
55,Sargent's cypress,Cupressus sargentii,CUSA3,10,12,S,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789
56,MacNab's cypress,Cupressus macnabiana,CUMA,10,12,S,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086
57,redcedar/juniper spp.,Juniperus spp.,JUNIP,20,220,S,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086
58,Pinchot juniper,Juniperus pinchotii,JUPI,38,161,S,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166
59,redberry juniper,Juniperus coahuilensis,JUCO11,38,161,S,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166
60,Drooping juniper,Juniperus flaccida,JUFL,20,161,S,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166
61,Ashe juniper,Juniperus ashei,JUAS,20,161,S,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086
62,California juniper,Juniperus californica,JUCA7,38,161,S,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166
63,alligator juniper,Juniperus deppeana,JUDE2,38,161,S,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166
64,western juniper,Juniperus occidentalis,JUOC,38,38,S,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789
65,Utah juniper,Juniperus osteosperma,JUOS,38,161,S,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166
66,Rocky Mountain juniper,Juniperus scopulorum,JUSC2,38,63,S,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166
67,southern redcedar,Juniperus virginiana,JUVIS,20,64,S,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086
68,eastern redcedar,Juniperus virginiana,JUVI,20,64,S,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086
69,oneseed juniper,Juniperus monosperma,JUMO,38,161,S,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166
70,larch spp.,Larix spp.,LARIX,1,73,S,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086
71,tamarack (native),Larix laricina,LALA,1,65,S,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086
72,subalpine larch,Larix lyallii,LALY,2,40,S,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789
73,western larch,Larix occidentalis,LAOC,2,13,S,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.79964
81,incense-cedar,Calocedrus decurrens,CADE27,18,10,S,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.5884
90,spruce spp.,Picea spp.,PICEA,1,220,S,5,-2.0773,2.3323,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60817
91,Norway spruce,Picea abies,PIAB,1,72,S,5,-2.0773,2.3323,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086
92,Brewer spruce,Picea breweriana,PIBR,18,40,S,5,-2.0773,2.3323,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.44215
988,white-mangrove,Laguncularia racemosa,LARA2,37,149,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
989,American mangrove,Rhizophora mangle,RHMA2,37,149,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
990,desert ironwood,Olneya tesota,OLTE,38,160,H,10,-0.7152,1.7029,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.65075
991,saltcedar,Tamarix spp.,TAMAR2,37,146,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
992,melaleuca,Melaleuca quinquenervia,MEQU,1,145,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248
993,chinaberry,Melia azedarach,MEAZ,33,146,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
994,Chinese tallowtree,Triadica sebifera,TRSE6,37,146,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
995,tungoil tree,Vernicia fordii,VEFO,37,146,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
996,smoketree,Cotinus obovatus,COOB2,37,221,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
997,Russian-olive,Elaeagnus angustifolia,ELAN,37,146,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
998,Unknown dead hardwood,Tree broadleaf,2TB,37,221,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
999,Other or unknown live tree,Tree unknown,2TREE,37,221,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
5091,Washington hawthorn,Crataegus phaenopyrum,CRPH,29,101,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
5092,fleshy hawthorn,Crataegus succulenta,CRSU5,29,101,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
5093,dwarf hawthorn,Crataegus uniflora,CRUN,29,101,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
5150,Japanese maple,Acer palmatum,ACPA2,37,,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.80524
5261,peach palm,Bactris gasipaes,BAGA2,37,,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
5491,Berlandier ash,Fraxinus berlandieriana,FRBE,33,221,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6729,Tou,Cordia aspera,COAS6,37,,H,8,,,,,,,,,,,
6730,muneco,Cordia borinquensis,COBO3,37,987,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6731,red manjack,Cordia collococca,COCO5,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6733,fragrant manjack,Cordia dichotoma,CODI18,37,,H,8,,,,,,,,,,,
6735,smooth manjack,Cordia laevigata,COLA12,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6736,Cordia micronesica,Cordia micronesica,COMI6,37,,H,8,,,,,,,,,,,
6737,clammy cherry,Cordia obliqua,COOB3,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6738,San Bartolome,Cordia rickseckeri,CORI,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6739,Puerto Rico manjack,Cordia rupicola,CORU5,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6741,cordia,Cordia spp.,CORDI,37,,H,8,,,,,,,,,,,
6742,kou,Cordia subcordata,COSU2,37,,H,8,,,,,,,,,,,
6743,mucilage manjack,Cordia sulcata,COSU3,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6744,tiplant,Cordyline fruticosa,COFR2,37,,H,8,,,,,,,,,,,
6745,cordyline,Cordyline spp.,CORDY2,37,,H,8,,,,,,,,,,,
6746,nigua,Cornutia obovata,COOB4,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6747,azulejo,Cornutia pyramidata,COPY2,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6748,roughleaf dogwood,Cornus drummondii,CODR,37,,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.91204
6749,redgum,Corymbia calophylla,COCA48,37,,H,8,,,,,,,,,,,
6750,Corymbia citriodora,Corymbia citriodora,COCI4,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6751,redflower gum,Corymbia ficifolia,COFI7,37,,H,8,,,,,,,,,,,
6752,red bloodwood,Corymbia gummifera,COGU4,37,,H,8,,,,,,,,,,,
6754,karaka nut,Corynocarpus laevigatus,COLA6,37,,H,8,,,,,,,,,,,
6755,corynocarpus,Corynocarpus spp.,CORYN2,37,,H,8,,,,,,,,,,,
6756,cannonball tree,Couroupita guianensis,COGU3,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6758,sacred garlic pear,Crateva religiosa,CRRE12,37,,H,8,,,,,,,,,,,
6760,"houka, calabash",Crescentia alata,CRAL11,37,,H,8,,,,,,,,,,,
6761,common calabash tree,Crescentia cujete,CRCU,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6762,higuerito,Crescentia linearifolia,CRLI5,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6763,higuero de sierra,Crescentia portoricensis,CRPO6,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6765,Critonia portoricensis,Critonia portoricensis,CRPO7,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6767,maidenberry,Crossopetalum rhacoma,CRRH,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6769,Saitamu,Crossostylis biflora,CRBI9,37,,H,8,,,,,,,,,,,
6771,longbeak rattlebox,Crotalaria longirostrata,CRLO3,37,,H,8,,,,,,,,,,,
6772,croton spp.,Croton spp.,CROTO,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6773,wild marrow,Croton astroites,CRAS3,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6774,Croton flavens,Croton flavens,CRFL23,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6775,sabinon,Croton poecilanthus,CRPO4,37,987,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6778,Cryptocarya oreophila,Cryptocarya oreophila,CROR5,37,,H,8,,,,,,,,,,,
6779,laulilii,Cryptocarya elegans,CREL8,37,,H,8,,,,,,,,,,,
6781,holio,Cryptocarya mannii,CRMA8,37,,H,8,,,,,,,,,,,
6783,cryptocarya,Cryptocarya spp.,CRYPT2,37,,H,8,,,,,,,,,,,
6784,laulilii,Cryptocarya turbinata,CRTU4,37,,H,8,,,,,,,,,,,
6786,Japanese cedar,Cryptomeria japonica,CRJA3,20,980,S,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789
6787,Japanese cedar,Cryptomeria spp.,CRYPT4,37,,H,8,,,,,,,,,,,
6788,Chinese fir,Cunninghamia lanceolata,CULA,20,985,S,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789
6790,wild ackee,Cupania americana,CUAM,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6792,guara blanca,Cupania triquetra,CUTR,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6795,cedar-of-Goa,Cupressus lusitanica,CULU2,20,980,S,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789
6796,Italian cypress,Cupressus sempervirens,CUSE2,20,980,S,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789
7456,te,Ilex cookii,ILCO3,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7457,maconcona,Ilex guianensis,ILGU,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7458,Caribbean holly,Ilex macfadyenii,ILMA,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7459,Puerto Rico holly,Ilex nitida,ILNI,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7460,mate,Ilex paraguariensis,ILPA3,37,,H,8,,,,,,,,,,,
7462,gongolin,Ilex sideroxyloides,ILSI,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7463,Sintenis' holly,Ilex sintenisii,ILSI2,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7464,holly,Ilex spp.,ILEX,37,,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.8495
7465,Urban's holly,Ilex urbaniana,ILUR,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7466,Ilex urbaniana,Ilex urbaniana,ILURR,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7467,inga,Inga spp.,INGA,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7469,yaupon,Ilex vomitoria,ILVO,37,,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.8495
7470,sacky sac bean,Inga laurina,INLA,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7471,Inga nobilis,Inga nobilis,INNOQ,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
