dateTime,temp_c,rh,windSpeed_kmh
06/10/2017 01:35 MDT,17.2,20,27.36
06/10/2017 02:35 MDT,17.2,20,28.98
06/10/2017 03:35 MDT,17.2,20,25.73
06/10/2017 04:35 MDT,16.7,21,30.56
06/10/2017 05:35 MDT,15.6,23,30.56
06/10/2017 06:35 MDT,16.1,23,37.01
06/10/2017 07:35 MDT,16.7,23,37.01
06/10/2017 08:35 MDT,17.2,20,37.01
06/10/2017 09:35 MDT,18.9,19,30.56
06/10/2017 10:35 MDT,20,18,35.42
06/10/2017 11:35 MDT,22.2,17,24.12
06/10/2017 12:35 MDT,22.2,15,20.92
06/10/2017 13:35 MDT,23.3,15,19.33
06/10/2017 14:35 MDT,25.6,15,9.64
06/10/2017 15:35 MDT,25.6,15,9.64
06/10/2017 16:35 MDT,23.3,18,24.12
06/10/2017 17:35 MDT,22.8,18,11.27
06/10/2017 18:35 MDT,23.3,18,17.72
06/10/2017 19:35 MDT,21.7,22,11.27
06/10/2017 20:35 MDT,20.6,17,11.27
06/10/2017 21:35 MDT,19.4,16,16.09
06/10/2017 22:35 MDT,19.4,17,17.72
06/10/2017 23:35 MDT,18.9,17,27.36
06/11/2017 00:35 MDT,17.8,14,22.53
06/11/2017 01:35 MDT,16.7,13,12.89
06/11/2017 02:35 MDT,16.7,11,4.83
06/11/2017 03:35 MDT,16.7,11,12.89
06/11/2017 04:35 MDT,16.7,10,12.89
06/11/2017 05:35 MDT,15,12,22.53
06/11/2017 06:35 MDT,15,17,35.42
06/11/2017 07:35 MDT,15.6,18,28.98
06/11/2017 08:35 MDT,16.1,15,20.92
06/11/2017 09:35 MDT,16.1,22,11.27
06/11/2017 10:35 MDT,17.2,21,6.44
06/11/2017 11:35 MDT,18.3,18,6.44
06/11/2017 12:35 MDT,20,21,9.64
06/11/2017 13:35 MDT,16.7,32,14.47
06/11/2017 14:35 MDT,16.7,53,12.89
06/11/2017 15:35 MDT,17.8,51,14.47
06/11/2017 16:35 MDT,17.2,51,17.72
06/11/2017 17:35 MDT,17.8,47,22.53
06/11/2017 18:35 MDT,16.7,53,20.92
06/11/2017 19:35 MDT,16.7,48,14.47
06/11/2017 20:35 MDT,14.4,73,12.89
06/11/2017 21:35 MDT,13.3,75,8.03
06/11/2017 22:35 MDT,12.8,75,9.64
06/11/2017 23:35 MDT,12.8,74,16.09
06/12/2017 00:35 MDT,12.2,78,12.89
06/12/2017 01:35 MDT,11.7,85,11.27
06/12/2017 02:35 MDT,10,89,4.83
06/12/2017 03:35 MDT,12.2,55,4.83
06/12/2017 04:35 MDT,11.1,83,14.47
06/12/2017 05:35 MDT,11.1,64,6.44
06/12/2017 06:35 MDT,16.7,17,8.03
06/12/2017 07:35 MDT,16.7,29,4.83
06/12/2017 08:35 MDT,18.3,25,11.27
06/12/2017 09:35 MDT,19.4,18,14.47
06/12/2017 10:35 MDT,20.6,15,11.27
06/12/2017 11:35 MDT,21.1,18,14.47
06/12/2017 12:35 MDT,21.7,14,17.72
06/12/2017 13:35 MDT,21.7,19,19.33
06/12/2017 14:35 MDT,21.1,22,19.33
06/12/2017 15:35 MDT,22.2,22,14.47
06/12/2017 16:35 MDT,23.3,12,17.72
06/12/2017 17:35 MDT,22.2,12,22.53
06/12/2017 18:35 MDT,21.7,12,17.72
06/12/2017 19:35 MDT,20,11,24.12
06/12/2017 20:35 MDT,18.3,12,19.33
06/12/2017 21:35 MDT,17.2,11,19.33
06/12/2017 22:35 MDT,16.7,7,20.92
06/12/2017 23:35 MDT,15.6,9,14.47
06/13/2017 00:35 MDT,15,10,8.03
06/13/2017 01:35 MDT,13.3,13,3.23
06/13/2017 02:35 MDT,10.6,17,4.83
06/13/2017 03:35 MDT,10,20,4.83
06/13/2017 04:35 MDT,10,21,4.83
06/13/2017 05:35 MDT,8.3,24,8.03
06/13/2017 06:35 MDT,11.1,20,6.44
06/13/2017 07:35 MDT,11.7,22,11.27
06/13/2017 08:35 MDT,13.9,17,11.27
06/13/2017 09:35 MDT,13.9,15,16.09
06/13/2017 10:35 MDT,13.3,14,24.12
06/13/2017 11:35 MDT,15,12,24.12
06/13/2017 12:35 MDT,15.6,11,32.19
06/13/2017 13:35 MDT,15.6,9,41.83
06/13/2017 14:35 MDT,17.2,9,27.36
06/13/2017 15:35 MDT,18.3,11,20.92
06/13/2017 16:35 MDT,18.3,11,20.92
06/13/2017 17:35 MDT,18.3,12,20.92
06/13/2017 18:35 MDT,16.7,15,25.73
06/13/2017 19:35 MDT,15,18,22.53
06/13/2017 20:35 MDT,12.8,22,16.09
06/13/2017 21:35 MDT,11.7,25,16.09
06/13/2017 22:35 MDT,11.1,26,9.64
06/13/2017 23:35 MDT,10,27,24.12
06/14/2017 00:35 MDT,10,27,22.53
06/14/2017 01:35 MDT,8.9,29,19.33
06/14/2017 02:35 MDT,8.9,29,24.12
06/14/2017 03:35 MDT,8.9,30,22.53
06/14/2017 04:35 MDT,8.9,30,25.73
06/14/2017 05:35 MDT,8.9,29,19.33
06/14/2017 06:35 MDT,9.4,29,32.19
06/14/2017 07:35 MDT,11.7,26,22.53
06/14/2017 08:35 MDT,13.3,23,20.92
06/14/2017 09:35 MDT,15,23,12.89
06/14/2017 10:35 MDT,15.6,21,14.47
06/14/2017 11:35 MDT,17.2,21,11.27
06/14/2017 12:35 MDT,18.3,21,9.64
06/14/2017 13:35 MDT,19.4,18,14.47
06/14/2017 14:35 MDT,18.9,21,8.03
06/14/2017 15:35 MDT,21.1,15,14.47
06/14/2017 16:35 MDT,21.1,14,19.33
06/14/2017 17:35 MDT,20,14,14.47
06/14/2017 18:35 MDT,20,18,9.64
06/14/2017 19:35 MDT,19.4,23,8.03
06/14/2017 20:35 MDT,15,28,4.83
06/14/2017 21:35 MDT,13.9,30,4.83
06/14/2017 22:35 MDT,13.3,31,8.03
06/14/2017 23:35 MDT,12.8,34,9.64
06/15/2017 00:35 MDT,12.2,36,8.03
06/15/2017 01:35 MDT,11.7,38,8.03
06/15/2017 02:35 MDT,11.7,39,9.64
06/15/2017 03:35 MDT,11.7,39,8.03
06/15/2017 04:35 MDT,11.7,38,9.64
06/15/2017 05:35 MDT,11.1,38,9.64
06/15/2017 06:35 MDT,13.3,33,8.03
06/15/2017 07:35 MDT,14.4,27,14.47
06/15/2017 08:35 MDT,16.1,22,16.09
06/15/2017 09:35 MDT,17.2,19,17.72
06/15/2017 10:35 MDT,18.3,18,16.09
06/15/2017 11:35 MDT,20,18,12.89
06/15/2017 12:35 MDT,21.1,17,14.47
06/15/2017 13:35 MDT,22.2,14,14.47
06/15/2017 14:35 MDT,21.7,17,14.47
06/15/2017 15:35 MDT,20.6,21,16.09
06/15/2017 16:35 MDT,20,20,20.92
06/15/2017 17:35 MDT,20,20,17.72
06/15/2017 18:35 MDT,20.6,19,16.09
06/15/2017 19:35 MDT,18.3,22,16.09
06/15/2017 20:35 MDT,17.2,25,14.47
06/15/2017 21:35 MDT,15,29,4.83
06/15/2017 22:35 MDT,14.4,32,4.83
06/15/2017 23:35 MDT,13.3,37,4.83
06/16/2017 00:35 MDT,13.9,34,0
06/16/2017 01:35 MDT,14.4,35,4.83
06/16/2017 02:35 MDT,14.4,33,3.23
06/16/2017 03:35 MDT,12.2,39,6.44
06/16/2017 04:35 MDT,13.3,26,16.09
06/16/2017 05:35 MDT,11.7,25,11.27
06/16/2017 06:35 MDT,13.9,23,19.33
06/16/2017 07:35 MDT,16.1,23,14.47
06/16/2017 08:35 MDT,18.9,20,19.33
06/16/2017 09:35 MDT,17.8,23,12.89
06/16/2017 10:35 MDT,18.9,19,17.72
06/16/2017 11:35 MDT,20,18,24.12
06/16/2017 12:35 MDT,21.7,17,19.33
06/16/2017 13:35 MDT,25,16,16.09
06/16/2017 14:35 MDT,24.4,16,19.33
06/16/2017 15:35 MDT,24.4,14,22.53
06/16/2017 16:35 MDT,25.6,14,17.72
06/16/2017 17:35 MDT,25.6,14,20.92
06/16/2017 18:35 MDT,25,15,20.92
06/16/2017 19:35 MDT,21.1,19,16.09
06/16/2017 20:35 MDT,20,21,4.83
06/16/2017 21:35 MDT,18.3,26,8.03
06/16/2017 22:35 MDT,18.3,22,14.47
06/16/2017 23:35 MDT,17.2,24,17.72
06/17/2017 00:35 MDT,17.2,25,17.72
06/17/2017 01:35 MDT,16.7,24,19.33
06/17/2017 02:35 MDT,17.8,23,30.56
06/17/2017 03:35 MDT,17.2,24,25.73
06/17/2017 04:35 MDT,16.1,26,24.12
06/17/2017 05:35 MDT,16.1,27,27.36
06/17/2017 06:35 MDT,17.2,26,27.36
06/17/2017 07:35 MDT,18.3,26,19.33
06/17/2017 08:35 MDT,18.9,24,19.33
06/17/2017 09:35 MDT,19.4,23,25.73
06/17/2017 10:35 MDT,21.1,22,22.53
06/17/2017 11:35 MDT,22.2,21,25.73
06/17/2017 12:35 MDT,23.3,19,24.12
06/17/2017 13:35 MDT,25,19,17.72
06/17/2017 14:35 MDT,23.3,18,20.92
06/17/2017 15:35 MDT,21.1,35,6.44
06/17/2017 16:35 MDT,20.6,41,9.64
06/17/2017 17:35 MDT,20,44,6.44
06/17/2017 18:35 MDT,17.8,59,11.27
06/17/2017 19:35 MDT,12.8,83,6.44
06/17/2017 20:35 MDT,11.1,91,8.03
06/17/2017 21:35 MDT,10,91,11.27
06/17/2017 22:35 MDT,8.9,94,8.03
06/17/2017 23:35 MDT,9.4,94,6.44
06/18/2017 00:35 MDT,9.4,92,1.63
06/18/2017 01:35 MDT,7.2,97,12.89
06/18/2017 02:35 MDT,6.1,95,8.03
06/18/2017 03:35 MDT,6.1,92,4.83
06/18/2017 04:35 MDT,6.1,84,11.27
06/18/2017 05:35 MDT,6.1,91,12.89
06/18/2017 06:35 MDT,6.1,89,8.03
06/18/2017 07:35 MDT,6.7,86,11.27
06/18/2017 08:35 MDT,10.6,72,8.03
06/18/2017 09:35 MDT,12.8,63,9.64
06/18/2017 10:35 MDT,15,57,11.27
06/18/2017 11:35 MDT,14.4,58,16.09
06/18/2017 12:35 MDT,16.7,53,14.47
06/18/2017 13:35 MDT,17.2,53,16.09
06/18/2017 14:35 MDT,16.7,53,19.33
06/18/2017 15:35 MDT,17.8,50,19.33
06/18/2017 16:35 MDT,17.8,48,14.47
06/18/2017 17:35 MDT,17.2,49,16.09
06/18/2017 18:35 MDT,16.7,49,16.09
06/18/2017 19:35 MDT,15.6,52,14.47
06/18/2017 20:35 MDT,13.9,57,14.47
06/18/2017 21:35 MDT,13.9,60,12.89
06/18/2017 22:35 MDT,13.3,63,9.64
06/18/2017 23:35 MDT,14.4,54,12.89
06/19/2017 00:35 MDT,11.7,65,6.44
06/19/2017 01:35 MDT,8.9,66,12.89
06/19/2017 02:35 MDT,7.8,68,14.47
06/19/2017 03:35 MDT,7.8,70,14.47
06/19/2017 04:35 MDT,7.2,73,12.89
06/19/2017 05:35 MDT,7.2,73,11.27
06/19/2017 06:35 MDT,8.9,70,11.27
06/19/2017 07:35 MDT,11.1,60,8.03
06/19/2017 08:35 MDT,13.3,53,9.64
06/19/2017 09:35 MDT,16.7,44,11.27
06/19/2017 10:35 MDT,17.8,43,9.64
06/19/2017 11:35 MDT,17.8,45,12.89
06/19/2017 12:35 MDT,18.3,42,16.09
06/19/2017 13:35 MDT,18.9,41,19.33
06/19/2017 14:35 MDT,18.9,40,19.33
06/19/2017 15:35 MDT,20,39,20.92
06/19/2017 16:35 MDT,19.4,38,20.92
06/19/2017 17:35 MDT,19.4,37,14.47
06/19/2017 18:35 MDT,18.3,38,20.92
06/19/2017 19:35 MDT,17.8,40,14.47
06/19/2017 20:35 MDT,15.6,46,20.92
06/19/2017 21:35 MDT,15,49,22.53
06/19/2017 22:35 MDT,13.3,54,20.92
06/19/2017 23:35 MDT,12.8,57,22.53
06/20/2017 00:35 MDT,12.2,59,17.72
06/20/2017 01:35 MDT,11.7,61,6.44
06/20/2017 02:35 MDT,10.6,66,3.23
06/20/2017 03:35 MDT,11.1,65,3.23
06/20/2017 04:35 MDT,10.6,69,4.83
06/20/2017 05:35 MDT,12.2,62,9.64
06/20/2017 06:35 MDT,15,55,4.83
06/20/2017 07:35 MDT,17.8,39,8.03
06/20/2017 08:35 MDT,20,29,9.64
06/20/2017 09:35 MDT,21.7,22,9.64
06/20/2017 10:35 MDT,23.9,20,9.64
06/20/2017 11:35 MDT,24.4,21,6.44
06/20/2017 12:35 MDT,23.9,26,16.09
06/20/2017 13:35 MDT,24.4,25,19.33
06/20/2017 14:35 MDT,24.4,23,11.27
06/20/2017 15:35 MDT,23.3,24,9.64
06/20/2017 16:35 MDT,23.3,24,11.27
06/20/2017 17:35 MDT,25,20,8.03
06/20/2017 18:35 MDT,23.9,22,11.27
06/20/2017 19:35 MDT,21.7,25,6.44
06/20/2017 20:35 MDT,20.6,28,1.63
06/20/2017 21:35 MDT,20,31,8.03
06/20/2017 22:35 MDT,17.2,37,4.83
06/20/2017 23:35 MDT,17.8,36,19.33
06/21/2017 00:35 MDT,16.1,44,8.03
06/21/2017 01:35 MDT,16.1,40,0
06/21/2017 02:35 MDT,17.8,35,9.64
06/21/2017 03:35 MDT,17.8,32,9.64
06/21/2017 04:35 MDT,16.7,36,12.89
06/21/2017 05:35 MDT,17.8,34,12.89
06/21/2017 06:35 MDT,18.3,33,12.89
06/21/2017 07:35 MDT,20,32,12.89
06/21/2017 08:35 MDT,21.1,33,9.64
06/21/2017 09:35 MDT,22.8,26,14.47
06/21/2017 10:35 MDT,23.3,24,17.72
06/21/2017 11:35 MDT,24.4,22,14.47
06/21/2017 12:35 MDT,22.8,26,11.27
06/21/2017 13:35 MDT,22.2,27,8.03
06/21/2017 14:35 MDT,25.6,23,11.27
06/21/2017 15:35 MDT,23.3,26,12.89
06/21/2017 16:35 MDT,26.1,24,6.44
06/21/2017 17:35 MDT,20,30,14.47
06/21/2017 18:35 MDT,21.7,27,9.64
06/21/2017 19:35 MDT,20,29,11.27
06/21/2017 20:35 MDT,18.9,30,12.89
06/21/2017 21:35 MDT,17.8,33,8.03
06/21/2017 22:35 MDT,16.1,36,6.44
06/21/2017 23:35 MDT,17.2,32,6.44
06/22/2017 00:35 MDT,17.8,28,3.23
06/22/2017 01:35 MDT,17.8,27,8.03
06/22/2017 02:35 MDT,18.3,26,11.27
06/22/2017 03:35 MDT,17.8,26,8.03
06/22/2017 04:35 MDT,17.8,26,14.47
06/22/2017 05:35 MDT,17.2,27,11.27
06/22/2017 06:35 MDT,17.8,28,12.89
06/22/2017 07:35 MDT,19.4,25,17.72
06/22/2017 08:35 MDT,21.1,25,12.89
06/22/2017 09:35 MDT,22.2,24,14.47
06/22/2017 10:35 MDT,23.9,21,11.27
06/22/2017 11:35 MDT,25,18,14.47
06/22/2017 12:35 MDT,26.1,16,14.47
06/22/2017 13:35 MDT,18.3,29,27.36
06/22/2017 14:35 MDT,21.7,18,16.09
06/22/2017 15:35 MDT,21.1,26,20.92
06/22/2017 16:35 MDT,22.8,28,16.09
06/22/2017 17:35 MDT,18.9,45,11.27
06/22/2017 18:35 MDT,17.2,48,12.89
06/22/2017 19:35 MDT,16.1,56,4.83
06/22/2017 20:35 MDT,14.4,61,8.03
06/22/2017 21:35 MDT,16.1,44,6.44
06/22/2017 22:35 MDT,13.3,67,12.89
06/22/2017 23:35 MDT,12.8,70,6.44
06/23/2017 00:35 MDT,13.3,65,8.03
06/23/2017 01:35 MDT,13.9,60,14.47
06/23/2017 02:35 MDT,10,85,8.03
06/23/2017 03:35 MDT,8.9,92,4.83
06/23/2017 04:35 MDT,8.3,98,1.63
06/23/2017 05:35 MDT,7.8,100,6.44
06/23/2017 06:35 MDT,8.9,100,12.89
06/23/2017 07:35 MDT,8.3,100,9.64
06/23/2017 08:35 MDT,5,100,11.27
06/23/2017 09:35 MDT,4.4,100,6.44
06/23/2017 10:35 MDT,8.3,95,6.44
06/23/2017 11:35 MDT,6.1,95,9.64
06/23/2017 12:35 MDT,6.7,95,14.47
06/23/2017 13:35 MDT,6.1,95,19.33
06/23/2017 14:35 MDT,6.1,99,12.89
06/23/2017 15:35 MDT,6.7,99,12.89
06/23/2017 16:35 MDT,6.1,100,12.89
06/23/2017 17:35 MDT,6.1,100,4.83
06/23/2017 18:35 MDT,6.1,100,6.44
06/23/2017 19:35 MDT,5.6,100,6.44
06/23/2017 20:35 MDT,5.6,100,3.23
06/23/2017 21:35 MDT,5.6,100,3.23
06/23/2017 22:35 MDT,5.6,100,1.63
06/23/2017 23:35 MDT,5.6,100,1.63
06/24/2017 00:35 MDT,5.6,100,4.83
06/24/2017 01:35 MDT,5.6,100,4.83
06/24/2017 02:35 MDT,5.6,100,4.83
06/24/2017 03:35 MDT,6.1,100,3.23
06/24/2017 04:35 MDT,5.6,100,3.23
06/24/2017 05:35 MDT,5.6,98,4.83
06/24/2017 06:35 MDT,6.1,95,6.44
06/24/2017 07:35 MDT,8.9,86,4.83
06/24/2017 08:35 MDT,11.1,79,6.44
06/24/2017 09:35 MDT,12.2,71,9.64
06/24/2017 10:35 MDT,11.7,72,16.09
06/24/2017 11:35 MDT,11.7,71,17.72
06/24/2017 12:35 MDT,11.7,71,17.72
06/24/2017 13:35 MDT,9.4,82,17.72
06/24/2017 14:35 MDT,9.4,82,12.89
06/24/2017 15:35 MDT,14.4,63,6.44
06/24/2017 16:35 MDT,12.8,67,11.27
06/24/2017 17:35 MDT,13.9,62,9.64
06/24/2017 18:35 MDT,13.3,63,8.03
06/24/2017 19:35 MDT,11.7,71,6.44
06/24/2017 20:35 MDT,10.6,74,6.44
06/24/2017 21:35 MDT,10.6,74,1.63
06/24/2017 22:35 MDT,10.6,75,8.03
06/24/2017 23:35 MDT,9.4,81,11.27
06/25/2017 00:35 MDT,8.9,83,12.89
06/25/2017 01:35 MDT,8.3,88,12.89
06/25/2017 02:35 MDT,7.8,93,9.64
06/25/2017 03:35 MDT,8.3,86,8.03
06/25/2017 04:35 MDT,7.2,93,3.23
06/25/2017 05:35 MDT,7.2,93,1.63
06/25/2017 06:35 MDT,9.4,86,1.63
06/25/2017 07:35 MDT,11.7,75,3.23
06/25/2017 08:35 MDT,13.9,64,8.03
06/25/2017 09:35 MDT,13.3,69,12.89
06/25/2017 10:35 MDT,15,67,12.89
06/25/2017 11:35 MDT,15,63,16.09
06/25/2017 12:35 MDT,16.1,61,17.72
06/25/2017 13:35 MDT,15,63,16.09
06/25/2017 14:35 MDT,16.1,58,14.47
06/25/2017 15:35 MDT,17.2,56,17.72
06/25/2017 16:35 MDT,15.6,60,14.47
06/25/2017 17:35 MDT,15,69,14.47
06/25/2017 18:35 MDT,13.9,76,8.03
06/25/2017 19:35 MDT,13.9,70,9.64
06/25/2017 20:35 MDT,11.7,84,8.03
06/25/2017 21:35 MDT,10.6,100,9.64
06/25/2017 22:35 MDT,10,100,14.47
06/25/2017 23:35 MDT,9.4,100,12.89
06/26/2017 00:35 MDT,9.4,100,9.64
06/26/2017 01:35 MDT,9.4,100,9.64
06/26/2017 02:35 MDT,8.3,100,1.63
06/26/2017 03:35 MDT,7.8,100,12.89
06/26/2017 04:35 MDT,8.9,100,4.83
06/26/2017 05:35 MDT,8.3,100,6.44
06/26/2017 06:35 MDT,9.4,100,6.44
06/26/2017 07:35 MDT,11.7,86,11.27
06/26/2017 08:35 MDT,13.9,71,16.09
06/26/2017 09:35 MDT,16.1,52,9.64
06/26/2017 10:35 MDT,18.9,34,4.83
06/26/2017 11:35 MDT,17.8,34,14.47
06/26/2017 12:35 MDT,17.8,41,14.47
06/26/2017 13:35 MDT,21.1,32,9.64
06/26/2017 14:35 MDT,20,38,14.47
06/26/2017 15:35 MDT,20,35,17.72
06/26/2017 16:35 MDT,18.9,36,16.09
06/26/2017 17:35 MDT,17.2,46,12.89
06/26/2017 18:35 MDT,16.1,46,6.44
06/26/2017 19:35 MDT,16.1,51,4.83
06/26/2017 20:35 MDT,15,44,8.03
06/26/2017 21:35 MDT,15,40,11.27
06/26/2017 22:35 MDT,12.2,63,16.09
06/26/2017 23:35 MDT,13.9,47,11.27
06/27/2017 00:35 MDT,12.8,49,12.89
06/27/2017 01:35 MDT,12.2,50,14.47
06/27/2017 02:35 MDT,12.8,46,12.89
06/27/2017 03:35 MDT,10.6,53,4.83
06/27/2017 04:35 MDT,11.7,45,3.23
06/27/2017 05:35 MDT,14.4,33,12.89
06/27/2017 06:35 MDT,15.6,33,22.53
06/27/2017 07:35 MDT,16.7,32,20.92
06/27/2017 08:35 MDT,18.3,30,20.92
06/27/2017 09:35 MDT,19.4,27,28.98
06/27/2017 10:35 MDT,18.9,30,19.33
06/27/2017 11:35 MDT,22.2,24,24.12
06/27/2017 12:35 MDT,21.1,21,24.12
06/27/2017 13:35 MDT,22.8,20,20.92
06/27/2017 14:35 MDT,23.9,20,20.92
06/27/2017 15:35 MDT,23.3,17,16.09
06/27/2017 16:35 MDT,23.9,18,19.33
06/27/2017 17:35 MDT,23.9,14,20.92
06/27/2017 18:35 MDT,25,11,22.53
06/27/2017 19:35 MDT,22.8,13,24.12
06/27/2017 20:35 MDT,20,15,16.09
06/27/2017 21:35 MDT,18.3,16,17.72
06/27/2017 22:35 MDT,17.8,17,17.72
06/27/2017 23:35 MDT,15,32,6.44
06/28/2017 00:35 MDT,13.9,36,3.23
06/28/2017 01:35 MDT,13.3,37,4.83
06/28/2017 02:35 MDT,12.2,39,3.23
06/28/2017 03:35 MDT,11.7,42,4.83
06/28/2017 04:35 MDT,9.4,56,4.83
06/28/2017 05:35 MDT,9.4,55,3.23
06/28/2017 06:35 MDT,11.1,51,4.83
06/28/2017 07:35 MDT,15,39,4.83
06/28/2017 08:35 MDT,15.6,41,11.27
06/28/2017 09:35 MDT,17.2,36,9.64
06/28/2017 10:35 MDT,19.4,29,11.27
06/28/2017 11:35 MDT,18.9,35,19.33
06/28/2017 12:35 MDT,20.6,29,20.92
06/28/2017 13:35 MDT,18.9,29,20.92
06/28/2017 14:35 MDT,21.7,26,12.89
06/28/2017 15:35 MDT,24.4,15,14.47
06/28/2017 16:35 MDT,21.7,26,9.64
06/28/2017 17:35 MDT,21.1,26,11.27
06/28/2017 18:35 MDT,20,28,17.72
06/28/2017 19:35 MDT,19.4,29,8.03
06/28/2017 20:35 MDT,17.8,33,4.83
06/28/2017 21:35 MDT,16.1,40,9.64
06/28/2017 22:35 MDT,15.6,40,4.83
06/28/2017 23:35 MDT,13.3,45,4.83
06/29/2017 00:35 MDT,14.4,49,8.03
06/29/2017 01:35 MDT,13.3,53,9.64
06/29/2017 02:35 MDT,12.2,52,6.44
06/29/2017 03:35 MDT,12.2,49,6.44
06/29/2017 04:35 MDT,11.1,53,4.83
06/29/2017 05:35 MDT,11.1,57,6.44
06/29/2017 06:35 MDT,12.8,51,3.23
06/29/2017 07:35 MDT,15.6,38,4.83
06/29/2017 08:35 MDT,17.2,41,6.44
06/29/2017 09:35 MDT,17.8,48,11.27
06/29/2017 10:35 MDT,16.7,49,14.47
06/29/2017 11:35 MDT,17.8,49,17.72
06/29/2017 12:35 MDT,17.2,45,12.89
06/29/2017 13:35 MDT,18.9,44,12.89
06/29/2017 14:35 MDT,19.4,37,8.03
06/29/2017 15:35 MDT,19.4,39,11.27
06/29/2017 16:35 MDT,20.6,31,12.89
06/29/2017 17:35 MDT,17.8,45,11.27
06/29/2017 18:35 MDT,18.3,39,8.03
06/29/2017 19:35 MDT,16.7,41,9.64
06/29/2017 20:35 MDT,12.8,60,9.64
06/29/2017 21:35 MDT,11.1,63,4.83
06/29/2017 22:35 MDT,10,65,6.44
06/29/2017 23:35 MDT,10.6,64,9.64
06/30/2017 00:35 MDT,10,67,11.27
06/30/2017 01:35 MDT,9.4,71,12.89
06/30/2017 02:35 MDT,7.8,85,9.64
06/30/2017 03:35 MDT,6.7,97,3.23
06/30/2017 04:35 MDT,6.7,100,3.23
06/30/2017 05:35 MDT,6.7,98,6.44
06/30/2017 06:35 MDT,6.7,98,9.64
06/30/2017 07:35 MDT,7.2,84,9.64
06/30/2017 08:35 MDT,6.1,90,14.47
06/30/2017 09:35 MDT,6.1,92,12.89
06/30/2017 10:35 MDT,6.1,91,14.47
06/30/2017 11:35 MDT,7.8,77,19.33
06/30/2017 12:35 MDT,10.6,68,16.09
06/30/2017 13:35 MDT,12.8,59,12.89
06/30/2017 14:35 MDT,13.3,56,12.89
06/30/2017 15:35 MDT,13.3,54,17.72
06/30/2017 16:35 MDT,13.3,52,14.47
06/30/2017 17:35 MDT,13.3,50,17.72
06/30/2017 18:35 MDT,12.8,51,14.47
06/30/2017 19:35 MDT,11.7,58,16.09
06/30/2017 20:35 MDT,10,68,17.72
06/30/2017 21:35 MDT,8.9,76,17.72
06/30/2017 22:35 MDT,8.9,77,17.72
06/30/2017 23:35 MDT,8.3,79,3.23
07/01/2017 00:35 MDT,8.3,81,9.64
07/01/2017 01:35 MDT,7.2,88,6.44
07/01/2017 02:35 MDT,6.1,92,3.23
07/01/2017 03:35 MDT,7.8,83,6.44
07/01/2017 04:35 MDT,8.3,78,9.64
07/01/2017 05:35 MDT,8.3,78,12.89
07/01/2017 06:35 MDT,9.4,76,4.83
07/01/2017 07:35 MDT,11.7,66,3.23
07/01/2017 08:35 MDT,15.6,50,4.83
07/01/2017 09:35 MDT,17.8,32,8.03
07/01/2017 10:35 MDT,19.4,23,8.03
07/01/2017 11:35 MDT,20,25,11.27
07/01/2017 12:35 MDT,19.4,39,11.27
07/01/2017 13:35 MDT,18.3,39,22.53
07/01/2017 14:35 MDT,19.4,42,20.92
07/01/2017 15:35 MDT,20,39,16.09
07/01/2017 16:35 MDT,18.9,39,16.09
07/01/2017 17:35 MDT,18.3,39,12.89
07/01/2017 18:35 MDT,18.3,36,11.27
07/01/2017 19:35 MDT,18.3,35,8.03
07/01/2017 20:35 MDT,15.6,44,19.33
07/01/2017 21:35 MDT,14.4,47,14.47
07/01/2017 22:35 MDT,14.4,42,11.27
07/01/2017 23:35 MDT,15,38,9.64
07/02/2017 00:35 MDT,15.6,36,4.83
07/02/2017 01:35 MDT,14.4,39,4.83
07/02/2017 02:35 MDT,13.9,42,4.83
07/02/2017 03:35 MDT,11.7,53,1.63
07/02/2017 04:35 MDT,12.8,47,6.44
07/02/2017 05:35 MDT,12.8,46,6.44
07/02/2017 06:35 MDT,14.4,42,8.03
07/02/2017 07:35 MDT,17.2,35,12.89
07/02/2017 08:35 MDT,19.4,28,11.27
07/02/2017 09:35 MDT,21.1,17,14.47
07/02/2017 10:35 MDT,22.8,14,11.27
07/02/2017 11:35 MDT,23.9,10,16.09
07/02/2017 12:35 MDT,23.3,15,9.64
07/02/2017 13:35 MDT,22.2,14,12.89
07/02/2017 14:35 MDT,18.9,22,24.12
07/02/2017 15:35 MDT,18.9,23,9.64
07/02/2017 16:35 MDT,19.4,24,12.89
07/02/2017 17:35 MDT,20,22,16.09
07/02/2017 18:35 MDT,18.9,22,17.72
07/02/2017 19:35 MDT,17.2,28,20.92
07/02/2017 20:35 MDT,16.1,30,24.12
07/02/2017 21:35 MDT,15,31,14.47
07/02/2017 22:35 MDT,14.4,32,19.33
07/02/2017 23:35 MDT,15,31,14.47
07/03/2017 00:35 MDT,14.4,32,16.09
07/03/2017 01:35 MDT,12.2,41,4.83
07/03/2017 02:35 MDT,12.2,44,6.44
07/03/2017 03:35 MDT,14.4,31,3.23
07/03/2017 04:35 MDT,13.9,32,4.83
07/03/2017 05:35 MDT,13.9,32,6.44
07/03/2017 06:35 MDT,14.4,30,3.23
07/03/2017 07:35 MDT,17.2,30,3.23
07/03/2017 08:35 MDT,18.9,29,4.83
07/03/2017 09:35 MDT,19.4,24,11.27
07/03/2017 10:35 MDT,20.6,22,9.64
07/03/2017 11:35 MDT,19.4,22,8.03
07/03/2017 12:35 MDT,20,26,9.64
